test_seed,method,reward,success_rate,mean_latency_ms,mean_energy_mJ
950025,MADDPG Seed 42 baseline,-240.49912614052167,0.46,1720.165668005198,42902.62526348216
950026,MADDPG Seed 42 baseline,-259.4189739729608,0.45,1838.5517134814977,47047.41204160772
950027,MADDPG Seed 42 baseline,-240.951600594394,0.46,1610.8688499785408,33905.726787206986
950028,MADDPG Seed 42 baseline,-240.4578303885579,0.45,1844.112728492039,44541.87489847181
950029,MADDPG Seed 42 baseline,-266.1460220874817,0.44,1704.6107842582662,41207.87359126374
950030,MADDPG Seed 42 baseline,-216.6751538072268,0.48,1517.432304784301,38057.0273538646
950031,MADDPG Seed 42 baseline,-249.2063737248076,0.47,1724.8613829300698,41505.2117417098
950032,MADDPG Seed 42 baseline,-245.0545817719635,0.44,1581.4161891280105,32331.15057587992
950033,MADDPG Seed 42 baseline,-208.8741199104124,0.51,1757.6146838116538,41151.79846329088
950034,MADDPG Seed 42 baseline,-227.990952937833,0.49,1746.4334875708248,45652.002350511495
950035,MADDPG Seed 42 baseline,-223.20201388935772,0.49,1713.2146562863254,41908.01558680965
950036,MADDPG Seed 42 baseline,-226.18428963473136,0.49,1685.2517092685562,39533.5302072529
950037,MADDPG Seed 42 baseline,-225.07573431480432,0.48,1755.4381596852056,43183.32868557427
950038,MADDPG Seed 42 baseline,-157.37506763423272,0.58,1343.6604492208005,32302.53402695999
950039,MADDPG Seed 42 baseline,-186.92045073206657,0.51,1479.4206634163595,32778.30862584696
950040,MADDPG Seed 42 baseline,-155.8214578201003,0.57,1495.740450689829,32456.42635573413
950041,MADDPG Seed 42 baseline,-254.3467372404149,0.43,1864.7712201212416,44269.85503439283
950042,MADDPG Seed 42 baseline,-212.83563801213683,0.5,1671.4419541765733,39534.07988537023
950043,MADDPG Seed 42 baseline,-163.6206065134602,0.56,1610.3550616224518,36801.78210034907
950044,MADDPG Seed 42 baseline,-173.99867568093347,0.55,1424.1258785056302,33416.11624274201
950045,MADDPG Seed 42 baseline,-214.3579934425593,0.49,1600.9346222349116,42175.09315069834
950046,MADDPG Seed 42 baseline,-218.34550417430236,0.49,1636.130733844096,39409.13475264351
950047,MADDPG Seed 42 baseline,-237.74913187136357,0.46,1522.8519506399305,29274.514562354376
950048,MADDPG Seed 42 baseline,-258.2081985194422,0.45,2015.2207041388565,50526.95586105585
950049,MADDPG Seed 42 baseline,-236.8342904662534,0.44,1859.3348298585863,41626.55640182279
950050,MADDPG Seed 42 baseline,-256.9128548461032,0.45,2108.168668618496,51822.566586416426
950051,MADDPG Seed 42 baseline,-259.4504632797904,0.45,2006.4045612770385,45429.21582618821
950052,MADDPG Seed 42 baseline,-196.1208658393799,0.56,1526.0068869709328,34253.48817160845
950053,MADDPG Seed 42 baseline,-264.9627859568101,0.45,1928.245971125218,53536.50403220712
950054,MADDPG Seed 42 baseline,-221.9515830891844,0.5,1784.417880303273,37906.83836314781
950055,MADDPG Seed 42 baseline,-240.07521786922783,0.46,1718.0443639865875,44843.72383354309
950056,MADDPG Seed 42 baseline,-221.43069196108888,0.49,1695.6141112042612,40225.714215110085
950057,MADDPG Seed 42 baseline,-173.6189743780875,0.59,1574.097380836468,37387.37400514152
950058,MADDPG Seed 42 baseline,-274.7041423931266,0.44,2026.9466744360732,55346.21888110112
950059,MADDPG Seed 42 baseline,-196.65700415034647,0.52,1790.8089382246676,39647.62964478388
950060,MADDPG Seed 42 baseline,-200.41870392757127,0.53,1646.0176832583495,37459.49314052503
950061,MADDPG Seed 42 baseline,-211.2516578162862,0.51,1729.2089919960674,43608.072039356266
950062,MADDPG Seed 42 baseline,-191.761395468213,0.53,1525.7139269677032,36618.78621352927
950063,MADDPG Seed 42 baseline,-278.76642992483977,0.41,2137.0230948621997,59579.19035757642
950064,MADDPG Seed 42 baseline,-236.7008647329405,0.47,1688.7338226388936,40086.98857352375
950065,MADDPG Seed 42 baseline,-224.87076064804964,0.47,1575.9752157876478,36116.292318419786
950066,MADDPG Seed 42 baseline,-195.3602126277318,0.51,1613.8951717029731,40458.09198076328
950067,MADDPG Seed 42 baseline,-242.32964171728983,0.47,1867.7971277835304,42532.26230876565
950068,MADDPG Seed 42 baseline,-256.63459508414775,0.43,2301.63203023558,56804.252911603005
950069,MADDPG Seed 42 baseline,-165.38911688982768,0.56,1501.8919795415795,37132.08155579643
950070,MADDPG Seed 42 baseline,-214.8235500992296,0.49,1684.2475398430224,38279.61262635837
950071,MADDPG Seed 42 baseline,-135.7161462163367,0.6,1288.8292796632545,29474.64804905267
950072,MADDPG Seed 42 baseline,-218.48424672191317,0.5,1782.2952716634773,44218.41516764508
950073,MADDPG Seed 42 baseline,-224.10675411512813,0.47,1816.641190892576,37783.35629723813
950074,MADDPG Seed 42 baseline,-152.14313968861265,0.61,1486.7083004961607,34680.54873480735
950075,MADDPG Seed 42 baseline,-176.79116826695804,0.57,1496.812150593905,36521.49946380907
950076,MADDPG Seed 42 baseline,-204.4436345748933,0.5,1453.4072521178584,33513.579626807405
950077,MADDPG Seed 42 baseline,-194.64696428838428,0.52,1601.1140947796912,39432.69382467782
950078,MADDPG Seed 42 baseline,-242.28776495408272,0.46,1770.324994500192,43513.56692595253
950079,MADDPG Seed 42 baseline,-194.5408037728879,0.49,1343.1845285973443,29493.13727283873
950080,MADDPG Seed 42 baseline,-281.8169373618626,0.42,1930.990372804064,53658.50714250349
950081,MADDPG Seed 42 baseline,-226.2015576602685,0.48,1672.2615026780231,42228.58050649157
950082,MADDPG Seed 42 baseline,-142.08608869068777,0.6,1491.7979884954575,34733.55670359436
950083,MADDPG Seed 42 baseline,-241.34572906105703,0.46,1539.1542433093427,36398.24704049094
950084,MADDPG Seed 42 baseline,-178.83807390077288,0.53,1678.2000000129788,41979.67126810404
950085,MADDPG Seed 42 baseline,-186.07371245999897,0.51,1488.2056890960282,35510.426052062794
950086,MADDPG Seed 42 baseline,-179.6637387065859,0.52,1441.5805119067093,35863.66312382803
950087,MADDPG Seed 42 baseline,-199.57578407090463,0.52,1583.772761065403,38172.5716548347
950088,MADDPG Seed 42 baseline,-255.5273837036949,0.44,1698.17737539145,40724.63247978592
950089,MADDPG Seed 42 baseline,-138.314250260951,0.62,1419.344573624885,35801.8117391694
950090,MADDPG Seed 42 baseline,-229.85733592876997,0.46,2071.2491725788386,50835.32187719099
950091,MADDPG Seed 42 baseline,-255.2097414904505,0.42,1695.9319599238609,42148.006132679766
950092,MADDPG Seed 42 baseline,-204.98981371389223,0.51,1592.423618144916,41237.791591185
950093,MADDPG Seed 42 baseline,-224.938888817247,0.5,1736.800079316437,42274.54700133985
950094,MADDPG Seed 42 baseline,-195.42228971885365,0.5,1486.0605795741926,36315.59656360911
950095,MADDPG Seed 42 baseline,-249.96689531965504,0.42,1506.66044596827,35681.98493743657
950096,MADDPG Seed 42 baseline,-261.4170508618675,0.43,1631.5424632536874,30598.715922294545
950097,MADDPG Seed 42 baseline,-250.9528961106357,0.43,2225.46746444078,54684.2408988078
950098,MADDPG Seed 42 baseline,-193.2623490481934,0.54,1566.946842133582,35747.826152463414
950099,MADDPG Seed 42 baseline,-225.3812970678677,0.48,1814.937363681625,40776.90042052953
950000,CA-MADDPG-V2 Seed 42 best,-233.73458063731917,0.46,1520.9366705035893,34474.25649002546
950001,CA-MADDPG-V2 Seed 42 best,-253.3900051611787,0.43,1589.2655910377146,32384.367470418587
950002,CA-MADDPG-V2 Seed 42 best,-188.79308060706015,0.5,1331.694345374501,28347.428860453627
950003,CA-MADDPG-V2 Seed 42 best,-207.0366235655625,0.52,1676.4235102187624,33945.81348402504
950004,CA-MADDPG-V2 Seed 42 best,-212.96573206815344,0.51,1755.0456710059195,42898.56773980511
950005,CA-MADDPG-V2 Seed 42 best,-255.70809003245697,0.46,1793.1994113261303,46688.791526527566
950006,CA-MADDPG-V2 Seed 42 best,-220.88098388329377,0.51,1848.9148336406715,48123.74271150357
950007,CA-MADDPG-V2 Seed 42 best,-131.47224970271364,0.61,1360.6254035301486,31599.963936683926
950008,CA-MADDPG-V2 Seed 42 best,-263.1194344077112,0.42,1942.326737711805,46200.16792384315
950009,CA-MADDPG-V2 Seed 42 best,-185.94408407987157,0.54,1697.5233910169015,41602.98377049739
950010,CA-MADDPG-V2 Seed 42 best,-183.02391124878844,0.56,1508.0647903433264,36256.034296376165
950011,CA-MADDPG-V2 Seed 42 best,-178.61981502224955,0.56,1624.3919177354903,42751.95258186846
950012,CA-MADDPG-V2 Seed 42 best,-245.42448600435796,0.44,1751.631582476584,39233.77582197397
950013,CA-MADDPG-V2 Seed 42 best,-213.13001498358048,0.48,1581.5401638501487,35726.87550991967
950014,CA-MADDPG-V2 Seed 42 best,-143.97259498075874,0.62,1557.7413393705078,35479.80836442846
950015,CA-MADDPG-V2 Seed 42 best,-220.75515923474046,0.51,1682.612198949783,41684.698861984536
950016,CA-MADDPG-V2 Seed 42 best,-240.6559886604422,0.45,1583.4176795737121,32321.580526252765
950017,CA-MADDPG-V2 Seed 42 best,-256.16023566591304,0.43,1989.9766455048718,45794.02017255393
950018,CA-MADDPG-V2 Seed 42 best,-200.71407546104143,0.51,1444.4981607774407,31499.85752659913
950019,CA-MADDPG-V2 Seed 42 best,-207.03874887611354,0.52,1740.8026649165718,42893.90855432269
950020,CA-MADDPG-V2 Seed 42 best,-183.39885833193432,0.51,1309.3121843333613,30140.307256895252
950021,CA-MADDPG-V2 Seed 42 best,-187.32852020416726,0.53,1474.8691807542004,32754.504186017395
950022,CA-MADDPG-V2 Seed 42 best,-187.44704102874132,0.54,1526.0192169331808,30727.40392026735
950023,CA-MADDPG-V2 Seed 42 best,-207.70660384372866,0.49,2060.632202081218,49243.50613245296
950024,CA-MADDPG-V2 Seed 42 best,-194.73684466605906,0.53,1591.663122868681,34027.79107952668
950025,CA-MADDPG-V2 Seed 42 best,-246.58098387434325,0.45,1757.9355304747105,42535.15630636856
950026,CA-MADDPG-V2 Seed 42 best,-260.66446656085475,0.45,1859.309347411497,46794.00473463479
950027,CA-MADDPG-V2 Seed 42 best,-246.57895083312556,0.45,1632.482425889169,33725.42486920819
950028,CA-MADDPG-V2 Seed 42 best,-242.2138616679841,0.45,1876.1491464371431,44239.41653855551
950029,CA-MADDPG-V2 Seed 42 best,-267.5714031727198,0.44,1728.8747815475583,40989.51220574975
950030,CA-MADDPG-V2 Seed 42 best,-222.0887442993585,0.47,1536.355439841733,37850.42342849534
950031,CA-MADDPG-V2 Seed 42 best,-254.53087000561408,0.46,1745.8512196331772,41298.28605751277
950032,CA-MADDPG-V2 Seed 42 best,-250.6622998469185,0.43,1603.0805003612977,32155.98562148184
950033,CA-MADDPG-V2 Seed 42 best,-214.590027431622,0.5,1797.0444867741066,40850.5818380616
950034,CA-MADDPG-V2 Seed 42 best,-229.71682673133796,0.49,1782.0792791659924,45339.925458134116
950035,CA-MADDPG-V2 Seed 42 best,-224.5245071928862,0.49,1733.969315255015,41635.24684351544
950036,CA-MADDPG-V2 Seed 42 best,-227.3334897073801,0.49,1706.7636990928688,39315.8738180488
950037,CA-MADDPG-V2 Seed 42 best,-235.42305804247272,0.46,1800.3320283189782,42783.91975751017
950038,CA-MADDPG-V2 Seed 42 best,-158.19323142530757,0.58,1357.5661311035822,32146.620005843517
950039,CA-MADDPG-V2 Seed 42 best,-188.03899249441386,0.51,1496.7403601267815,32619.73043738033
950040,CA-MADDPG-V2 Seed 42 best,-156.9631523861122,0.57,1518.8586116935066,32295.51296512503
950041,CA-MADDPG-V2 Seed 42 best,-256.21723879174385,0.43,1898.2060242358307,43966.537579117205
950042,CA-MADDPG-V2 Seed 42 best,-213.86321680028232,0.5,1692.1087822007069,39329.11660827722
950043,CA-MADDPG-V2 Seed 42 best,-164.618843844443,0.56,1634.6526502785473,36618.087766309596
950044,CA-MADDPG-V2 Seed 42 best,-179.81330124867435,0.54,1450.3834116298533,33198.857764405424
950045,CA-MADDPG-V2 Seed 42 best,-215.94411884122636,0.49,1631.4060666848254,41888.317657402695
950046,CA-MADDPG-V2 Seed 42 best,-219.6639760325212,0.49,1655.9416170235418,39150.16528511356
950047,CA-MADDPG-V2 Seed 42 best,-239.27454992448025,0.46,1545.1615917085066,29120.8594236993
950048,CA-MADDPG-V2 Seed 42 best,-259.7627177027722,0.45,2050.973481857811,50035.34594819187
950049,CA-MADDPG-V2 Seed 42 best,-242.25644271187025,0.43,1888.1261041004898,41390.94568778073
950050,CA-MADDPG-V2 Seed 42 best,-262.71484080365303,0.44,2150.4986978257257,51449.53188326191
950051,CA-MADDPG-V2 Seed 42 best,-265.5701906705373,0.44,2055.4643563326904,45058.0687049042
950052,CA-MADDPG-V2 Seed 42 best,-201.50842260844743,0.55,1550.1314978085575,34051.52433324602
950053,CA-MADDPG-V2 Seed 42 best,-266.3197717575283,0.45,1954.840166446793,53211.02203924714
950054,CA-MADDPG-V2 Seed 42 best,-227.39033308274162,0.49,1822.7235678996676,37644.980437078906
950055,CA-MADDPG-V2 Seed 42 best,-241.2869474359489,0.46,1737.8111420142432,44590.33901332408
950056,CA-MADDPG-V2 Seed 42 best,-231.63621302085357,0.47,1739.4443956638818,39846.17816500842
950057,CA-MADDPG-V2 Seed 42 best,-178.96684439908245,0.58,1600.3518404551257,37168.577132857376
950058,CA-MADDPG-V2 Seed 42 best,-276.0808255287826,0.44,2056.0042211062437,55004.70437026213
950059,CA-MADDPG-V2 Seed 42 best,-197.8401112284576,0.52,1820.7592802917031,39416.91532180106
950060,CA-MADDPG-V2 Seed 42 best,-201.51807616951203,0.53,1670.319505186388,37253.43702125387
950061,CA-MADDPG-V2 Seed 42 best,-212.5969498984638,0.51,1749.8770011782728,43326.97953884446
950062,CA-MADDPG-V2 Seed 42 best,-197.6145816720376,0.52,1554.1667622002153,36374.597007061595
950063,CA-MADDPG-V2 Seed 42 best,-280.5631938129467,0.41,2177.1794646429953,58972.13779365833
950064,CA-MADDPG-V2 Seed 42 best,-237.91992031054733,0.47,1709.127858813933,39875.18439677572
950065,CA-MADDPG-V2 Seed 42 best,-226.87155733902534,0.47,1607.2510043039624,35899.80494862047
950066,CA-MADDPG-V2 Seed 42 best,-196.9991849281746,0.51,1638.6358459891196,40245.80479791624
950067,CA-MADDPG-V2 Seed 42 best,-251.99977125822736,0.45,1909.7641417233153,42213.373881458916
950068,CA-MADDPG-V2 Seed 42 best,-266.42277207155666,0.41,2361.5229997836122,56363.9595707683
950069,CA-MADDPG-V2 Seed 42 best,-166.68668492050264,0.56,1519.9752264849164,36939.11844417969
950070,CA-MADDPG-V2 Seed 42 best,-216.43503983638294,0.49,1714.6191457103153,38038.69947399641
950071,CA-MADDPG-V2 Seed 42 best,-136.5140682704974,0.6,1302.5193222845585,29335.339959945217
950072,CA-MADDPG-V2 Seed 42 best,-219.5298309785536,0.5,1803.7644530982705,43995.30206217417
950073,CA-MADDPG-V2 Seed 42 best,-225.4039386817683,0.47,1846.0135496961584,37581.735534777574
950074,CA-MADDPG-V2 Seed 42 best,-153.67311051839957,0.61,1517.5619342113653,34415.960331180744
950075,CA-MADDPG-V2 Seed 42 best,-182.3139378774352,0.56,1520.4295225233361,36315.35314515192
950076,CA-MADDPG-V2 Seed 42 best,-206.40710043299035,0.5,1484.479793731913,33293.27465287016
950077,CA-MADDPG-V2 Seed 42 best,-195.83760514567297,0.52,1620.2455688403102,39232.44177457827
950078,CA-MADDPG-V2 Seed 42 best,-252.73774748472164,0.44,1826.7873877927207,43145.99642588454
950079,CA-MADDPG-V2 Seed 42 best,-195.8163894746779,0.49,1360.1347561654422,29332.286873030305
950080,CA-MADDPG-V2 Seed 42 best,-283.3103934693921,0.42,1957.0400232376132,53333.273718647084
950081,CA-MADDPG-V2 Seed 42 best,-232.33938729045005,0.47,1708.4747643040766,41900.46588992915
950082,CA-MADDPG-V2 Seed 42 best,-143.2238314030596,0.6,1514.7254782768866,34558.89204258102
950083,CA-MADDPG-V2 Seed 42 best,-242.87129360191707,0.46,1564.098540090958,36163.26868895913
950084,CA-MADDPG-V2 Seed 42 best,-184.49436510716572,0.52,1724.4959035249176,41651.83571853319
950085,CA-MADDPG-V2 Seed 42 best,-191.95167795099235,0.5,1520.1506047962287,35231.13453340958
950086,CA-MADDPG-V2 Seed 42 best,-185.58393471517206,0.51,1470.0626668715943,35597.372046607175
950087,CA-MADDPG-V2 Seed 42 best,-200.49703495599834,0.52,1602.7668236589059,37973.751579500014
950088,CA-MADDPG-V2 Seed 42 best,-257.5320204948169,0.44,1732.8322636418134,40412.74468771587
950089,CA-MADDPG-V2 Seed 42 best,-143.607085646496,0.61,1441.5523531828146,35603.27186920281
950090,CA-MADDPG-V2 Seed 42 best,-239.51311813894677,0.44,2125.4211345317362,50437.082503356934
950091,CA-MADDPG-V2 Seed 42 best,-256.9820357530515,0.42,1721.3271884732865,41886.249774517215
950092,CA-MADDPG-V2 Seed 42 best,-210.6830984601682,0.5,1617.9977138424458,40978.20561939226
950093,CA-MADDPG-V2 Seed 42 best,-225.90876964579834,0.5,1757.9854147562173,42041.61178180266
950094,CA-MADDPG-V2 Seed 42 best,-196.9306725987103,0.5,1505.0079891487712,36096.417676685654
950095,CA-MADDPG-V2 Seed 42 best,-251.69692563037833,0.42,1532.2528739108297,35461.60955596705
950096,CA-MADDPG-V2 Seed 42 best,-263.0469547177119,0.43,1655.8418080722893,30430.774457161882
950097,CA-MADDPG-V2 Seed 42 best,-256.7015299506603,0.42,2281.8524446190368,54259.98606856376
950098,CA-MADDPG-V2 Seed 42 best,-194.33353112837472,0.54,1589.7861300748004,35551.06670488403
950099,CA-MADDPG-V2 Seed 42 best,-227.2778327422998,0.48,1850.7288466203413,40493.64698848177
